San Francisco,San Jose,Sacramento,Oakland,Walnut Creek,Association,Association Pool,BARI,BERD,CCRD,EBRD,MLS,MLSL,SACM,Week or Weekend,# of Rooms_n,# of Units_n,Association Total_n,Bathrooms_n,Bedrooms_n,Selling Date_n,DOM_n,Latitude_n,Longitude_n,On Market Date_n,Days_Between_n,Date of Week_n,Square Footage_n,Selling Price,SP%LP_n,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.043218623,0.125,0.125,0.860273973,0,0.945497872,0.011935345,0.974190283,0,0.333333333,0.089853912,309100,0.536798876,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.1,0.051044776,0.081680162,0.125,0.125,0.564383562,0.04137931,0.950974474,0.011327902,0.895242915,0.02690583,0,0.089653792,985000,0.529774127,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.133333333,0.045074627,0.06417004,0.125,0.125,0.646575342,0.003448276,0.950787384,0.011301989,0.917004049,0.019618834,0.166666667,0.089653792,826150,0.557981195,0,1,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.1,0.003880597,0.05354251,0.125,0.125,0.534246575,0.005172414,0.951797631,0.01234216,0.900809717,0.014573991,0.666666667,0.089653792,575000,0.562412191,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.133333333,0.008955224,0.036639676,0.125,0.125,0.876712329,0.053448276,0.955277775,0.011685192,0.936234818,0.045964126,0.666666667,0.089653792,197000,0.545174538,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.133333333,0.008955224,0.036639676,0.125,0.125,0.915068493,0.013793103,0.955272112,0.011678229,0.941295547,0.04764574,0,0.089653792,250000,0.536798876,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.133333333,0.008955224,0.036639676,0.125,0.125,1,0.029310345,0.955272112,0.011678229,0.965587045,0.038116592,1,0.089653792,240000,0.536798876,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.007462687,0.093218623,0.125,0.25,0.917808219,0.110344828,0.95117294,0.011212688,0.946862348,0.042040359,0.666666667,0.089453672,660000,0.545931049,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.000447761,0.017813765,0.125,0.125,0.868493151,0.063793103,0.951347849,0.01093406,0.949392713,0.031390135,0.333333333,0.089453672,835000,0.527288447,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000447761,0.017712551,0.125,0.125,0.876712329,0.053448276,0.950271087,0.011110876,0.94888664,0.031390135,0.166666667,0.089453672,750000,0.537501351,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.005074627,0.035425101,0.125,0.125,0.887671233,0.012068966,0.947672839,0.022481453,0.947368421,0.111547085,0.833333333,0.089453672,132000,0.536798876,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.007462687,0.035425101,0.125,0.125,0.38630137,0.015517241,0.948179724,0.016239195,0.846659919,0.044282511,0.333333333,0.089453672,310000,0.555009186,0,0,1,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.045748988,0.125,0.125,0.4,0.05862069,0.937473506,0.016068834,0.861336032,0.030829596,0.5,0.089453672,460000,0.536798876,0,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.045748988,0.125,0.125,0.156164384,0.027586207,0.937393525,0.016070684,0.821356275,0.025224215,0.166666667,0.089453672,460000,0.526423863,0,1,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.045850202,0.125,0.125,0.230136986,0.027586207,0.937474814,0.016068422,0.834008097,0.030269058,0.833333333,0.089453672,448000,0.523992219,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.039473684,0.125,0.125,0.139726027,0.079310345,0.937454329,0.016060675,0.803643725,0.042040359,0.166666667,0.089453672,430000,0.501567059,0,1,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.045748988,0.125,0.125,0.619178082,0.032758621,0.937474789,0.01606948,0.902327935,0.030269058,0,0.089453672,475000,0.520263698,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.045748988,0.125,0.125,0.635616438,0.032758621,0.937390405,0.016070328,0.90840081,0.02690583,0.833333333,0.089453672,460000,0.504755215,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.045748988,0.125,0.125,0.654794521,0.027586207,0.937466987,0.016060344,0.915991903,0.022982063,1,0.089453672,450000,0.525072949,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.045748988,0.125,0.125,0.830136986,0.043103448,0.937454756,0.016065522,0.933198381,0.044843049,0.833333333,0.089453672,475000,0.525667351,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.002686567,0.052732794,0.125,0.125,0.169863014,0.015517241,0.950401929,0.01101042,0.833502024,0.014573991,0.666666667,0.089253552,975000,0.582459743,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.066666667,0,0.053643725,0.125,0.125,0.715068493,0.09137931,0.965114429,0.012368841,0.907894737,0.043721973,0.666666667,0.089253552,525000,0.522749379,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.021255061,0.25,0.125,0.42739726,0.006896552,0.957086967,0.019645414,0.875506073,0.022421525,0.5,0.089253552,185000,0.551983141,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000298507,0.046963563,0.125,0.125,0.884931507,0.015517241,0.956553959,0.012220008,0.944838057,0.037556054,0,0.089053432,315000,0.547281963,1,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2,0,0.034412955,0.125,0.125,0.638356164,0.072413793,0.956522274,0.012228449,0.9048583,0.033071749,0.833333333,0.089053432,305000,0.535934292,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.055465587,0.125,0.125,0.501369863,0.136206897,0.97103276,0.019294869,0.859817814,0.054932735,0,0.089053432,145000,0.522317086,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.055465587,0.125,0.125,0.463013699,0.070689655,0.97103276,0.019294869,0.862348178,0.042600897,0.833333333,0.089053432,140000,0.514589863,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.055566802,0.125,0.125,0.635616438,0.103448276,0.971033817,0.019294603,0.893218623,0.046524664,0.5,0.089053432,135000,0.517507835,0,0,0,1,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.055465587,0.125,0.125,0.824657534,0.151724138,0.9710351,0.019294086,0.9048583,0.072309417,0.833333333,0.089053432,126804,0.567437588,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.055465587,0.125,0.125,0.764383562,0.084482759,0.97103276,0.019294692,0.910931174,0.051569507,0.5,0.089053432,145000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.2,0,0.032692308,0.125,0.125,0.038356164,0.120689655,0.956534354,0.012222431,0.761639676,0.076233184,0.333333333,0.089053432,291000,0.525883497,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.2,0.034029851,0.032692308,0.125,0.125,0.038356164,0.120689655,0.956535613,0.012224265,0.761639676,0.07455157,0.333333333,0.089053432,291000,0.525883497,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.133333333,0.18641791,0.050404858,0.125,0.125,0.131506849,0.048275862,0.952281966,0.012035244,0.806174089,0.036995516,1,0.089053432,442000,0.553171944,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.046255061,0.125,0.125,0.035616438,0.048275862,0.97103276,0.019294869,0.791497976,0.033632287,0.833333333,0.089053432,133000,0.536798876,0,0,0,0,0,1,0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.055161943,0.125,0.125,0.265753425,0.129310345,0.97103276,0.019294869,0.802631579,0.069506726,1,0.089053432,117500,0.525559278,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1,0.002686567,0.042004049,0.125,0.125,0.224657534,0.00862069,0.953776372,0.012110989,0.850708502,0.007286996,0.5,0.089053432,485000,0.580136172,0,0,0,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.030364372,0.125,0.125,0.290410959,0.010344828,0.939029595,0.015469355,0.843623482,0.028587444,0.5,0.089053432,455000,0.544039771,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.034029851,0.034412955,0.125,0.125,0.435616438,0.00862069,0.956506344,0.012225436,0.88208502,0.015695067,0.333333333,0.089053432,325000,0.546957743,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.133333333,0.000298507,0.023178138,0.125,0.125,0.726027397,0.101724138,0.951094696,0.012920604,0.903340081,0.051008969,0.333333333,0.089053432,500000,0.536906949,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.2,0.034029851,0.034412955,0.125,0.125,0.638356164,0.046551724,0.956522274,0.012228449,0.9048583,0.033632287,0.833333333,0.089053432,305000,0.535934292,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.042985075,0.034412955,0.125,0.125,0.676712329,0.018965517,0.956523231,0.012230113,0.918522267,0.025784753,0.666666667,0.089053432,326000,0.585593861,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.2,0.042985075,0.034412955,0.125,0.125,0.764383562,0.012068966,0.956553003,0.012219394,0.937246964,0.021300448,1,0.089053432,326000,0.585593861,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.133333333,0.034029851,0.034412955,0.125,0.125,0.884931507,0.013793103,0.956553959,0.012220008,0.94534413,0.036995516,0.166666667,0.089053432,315000,0.547281963,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.034412955,0.125,0.125,0.808219178,0.013793103,0.956553959,0.012220008,0.94534413,0.036995516,0.166666667,0.089053432,315000,0.547281963,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.2,0,0.034412955,0.125,0.125,0.849315068,0.006896552,0.956543867,0.012225557,0.948380567,0.041479821,0,0.089053432,325000,0.545228575,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.133333333,0.042985075,0.032894737,0.125,0.25,0.964383562,0.006896552,0.946079653,0.014476181,0.975708502,0.019618834,0.833333333,0.089053432,420000,0.56397925,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.166666667,0,0.04757085,0.125,0.125,0.556164384,0.067241379,0.965403671,0.014868382,0.878036437,0.044282511,0.166666667,0.088853312,195000,0.524586621,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.133333333,0,0.04757085,0.125,0.125,0.747945205,0.131034483,0.965404074,0.014852178,0.905364372,0.053251121,1,0.088853312,195500,0.536798876,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.133333333,0,0.042307692,0.125,0.125,0.619178082,0.006896552,0.95832661,0.012973651,0.91902834,0.014573991,0.833333333,0.088853312,249000,0.536798876,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.066666667,0,0.042307692,0.125,0.125,0.715068493,0.003448276,0.958309572,0.012979031,0.940283401,0.009529148,0.833333333,0.088853312,250000,0.536798876,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.017014925,0.081174089,0.125,0.125,0.690410959,0.043103448,0.950356428,0.011370456,0.893724696,0.054372197,0.666666667,0.088653192,945000,0.567005296,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.014626866,0.064979757,0.125,0.125,0.728767123,0.043103448,0.95111717,0.011096392,0.92611336,0.027466368,0.833333333,0.088653192,850000,0.536798876,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.007164179,0.038461538,0.125,0.125,0.095890411,0.125862069,0.946879933,0.014072758,0.78340081,0.185538117,0.5,0.088653192,310000,0.519939479,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.021153846,0.125,0.125,0.693150685,0.017241379,0.944827704,0.012045373,0.921052632,0.025224215,0.333333333,0.088653192,554000,0.5417162,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.133333333,0.004179104,0.068522267,0.125,0.125,0.542465753,0.005172414,0.951211923,0.011107548,0.9048583,0.013452915,0.833333333,0.088453072,800000,0.537501351,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.1,0.18641791,0.049291498,0.125,0.125,0.876712329,0.155172414,0.952252597,0.012028773,0.923076923,0.058856502,1,0.088453072,450000,0.536798876,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.1,0.063283582,0.046153846,0.125,0.125,0.131506849,0.082758621,0.952458436,0.012116353,0.802631579,0.040919283,1,0.088453072,487000,0.534583378,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.024797571,0.125,0.125,0.350684932,0.020689655,0.929138052,0.016359288,0.844635628,0.042040359,0.833333333,0.088453072,270000,0.508375662,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1,0.000597015,0.035425101,0.125,0.125,0.484931507,0.013793103,0.952771008,0.012456542,0.88917004,0.017376682,0.333333333,0.088453072,660000,0.549389387,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.133333333,0.18641791,0.049291498,0.125,0.125,0.876712329,0.106896552,0.952252597,0.012028773,0.925101215,0.058295964,0.5,0.088453072,450000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.024493927,0.125,0.125,0.865753425,0.031034483,0.929115377,0.016367624,0.928137652,0.052130045,0.333333333,0.088453072,275000,0.536798876,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.133333333,0.015522388,0.050101215,0.125,0.125,0.901369863,0.024137931,0.950623699,0.014689168,0.964068826,0.019618834,0.5,0.088453072,392000,0.540959689,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.033333333,0.003880597,0.048076923,0.125,0.125,0.964383562,0.006896552,0.951780845,0.012499128,0.975708502,0.021300448,0.833333333,0.088453072,525000,0.663946828,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.022089552,0.023279352,0.25,0.125,0.350684932,0.010344828,0.973191218,0.01965867,0.850708502,0.034192825,0.5,0.088252952,138000,0.592996866,0,0,0,1,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.025303644,0.125,0.125,0.657534247,0.006896552,0.973194011,0.019645414,0.913967611,0.025784753,0.333333333,0.088252952,126000,0.545498757,0,0,1,0,0,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.1,0.007462687,0.033198381,0.125,0.125,0.098630137,0.186206897,0.953642837,0.013872526,0.766194332,0.07455157,0.666666667,0.088052832,385000,0.517832054,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.04645749,0.125,0.125,0.706849315,0.09137931,0.945786535,0.011831319,0.906882591,0.043721973,0.333333333,0.088052832,608000,0.544904355,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.133333333,0.028955224,0.095546559,0.125,0.125,0.82739726,0.081034483,0.951051888,0.011175894,0.936234818,0.035313901,0.666666667,0.087852712,720000,0.533070356,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.108208955,0.039473684,0.125,0.125,0.465753425,0.046551724,0.970929853,0.019276387,0.871963563,0.035313901,0.5,0.087852712,170000,0.537123095,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.041044776,0.026315789,0.125,0.125,0.460273973,0.006896552,0.973113075,0.020881626,0.887145749,0.015134529,0.833333333,0.087852712,162500,0.498216795,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.041343284,0.026214575,0.125,0.125,0.569863014,0.031034483,0.973113075,0.020881626,0.903846154,0.019058296,0.5,0.087852712,175000,0.521776721,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.027935223,0.125,0.125,0.597260274,0.017241379,0.973081692,0.020883355,0.912449393,0.025224215,1,0.087852712,150000,0.540419323,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.108208955,0.039473684,0.125,0.125,0.652054795,0.036206897,0.970945985,0.019279093,0.914979757,0.023542601,0.666666667,0.087852712,170000,0.536960986,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.027125506,0.125,0.125,0.706849315,0.013793103,0.972994413,0.019831107,0.924089069,0.025784753,0.166666667,0.087852712,175000,0.536798876,0,1,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.027327935,0.125,0.125,0.884931507,0.032758621,0.972994413,0.019831107,0.943319838,0.039237668,0.666666667,0.087852712,178500,0.536798876,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.027327935,0.125,0.125,0.961643836,0.029310345,0.972994413,0.019831107,0.957489879,0.041479821,0.666666667,0.087852712,169000,0.536798876,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.027327935,0.125,0.125,0.884931507,0.013793103,0.972994413,0.019831107,0.961032389,0.019618834,0.666666667,0.087852712,172000,0.536798876,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.108208955,0.040080972,0.125,0.125,0.895890411,0.00862069,0.970894896,0.019277001,0.963562753,0.022982063,0.333333333,0.087852712,180000,0.545931049,0,0,1,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.039979757,0.125,0.125,0.964383562,0.05862069,0.970929853,0.019276387,0.964574899,0.031950673,0.666666667,0.087852712,171950,0.52755863,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.027125506,0.125,0.125,0.457534247,0.148275862,0.972994413,0.019831107,0.737854251,0.179372197,0.666666667,0.087852712,170000,0.543229223,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.133333333,0.118208955,0.053947368,0.125,0.125,0.22739726,0.006896552,0.954104019,0.014026101,0.841093117,0.036995516,0.833333333,0.087852712,355000,0.536798876,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.133333333,0.118208955,0.059716599,0.125,0.125,0.495890411,0.00862069,0.954204536,0.014038549,0.890182186,0.019058296,0.666666667,0.087852712,319000,0.535123744,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.063157895,0.125,0.125,0.243835616,0.013793103,0.941401241,0.013519598,0.840080972,0.022421525,0.5,0.087852712,850000,0.556576246,0,0,0,1,0,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.133333333,0.118208955,0.05597166,0.125,0.125,0.824657534,0.139655172,0.954116502,0.014026045,0.91194332,0.061659193,0.833333333,0.087852712,325000,0.536960986,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.133333333,0.005970149,0.047469636,0.125,0.125,0.608219178,0.003448276,0.953247089,0.012431646,0.917510121,0.009529148,0.333333333,0.087852712,630000,0.563925213,0,0,1,0,0,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.133333333,0.118208955,0.053947368,0.125,0.125,0.726027397,0.029310345,0.954094632,0.014027644,0.920040486,0.032511211,0,0.087852712,250000,0.462282503,1,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.133333333,0.118208955,0.053947368,0.125,0.125,0.838356164,0,0.954104019,0.014026101,0.9701417,0,0.166666667,0.087852712,305000,0.547660218,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.001791045,0.019230769,0.125,0.125,0.463013699,0.029310345,0.949011135,0.010858379,0.887145749,0.015695067,0.833333333,0.087652592,545000,0.532854209,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.133333333,0.017910448,0.052631579,0.125,0.125,0.843835616,0.215517241,0.953675,0.013984751,0.899797571,0.079035874,0.333333333,0.087652592,435000,0.519939479,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.133333333,0.017910448,0.048481781,0.125,0.125,0.112328767,0.003448276,0.953675,0.013984751,0.817813765,0.020179372,0.166666667,0.087652592,455000,0.548957095,0,1,0,0,0,0,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.133333333,0.017910448,0.050202429,0.125,0.125,0.536986301,0.065517241,0.953675,0.013984751,0.87854251,0.040919283,0.333333333,0.087652592,435000,0.524640657,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.066666667,0.017910448,0.052732794,0.125,0.125,0.849315068,0.194827586,0.953675,0.013984751,0.897267206,0.082959641,0.666666667,0.087652592,435000,0.519939479,0,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.133333333,0.017910448,0.05,0.125,0.125,0.589041096,0.048275862,0.953675,0.013984751,0.903846154,0.022421525,0.5,0.087652592,424000,0.530476602,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.179104478,0.03917004,0.125,0.125,0.42739726,0.14137931,0.946770784,0.011046843,0.843117409,0.064461883,0.333333333,0.087452471,523000,0.530692748,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.193432836,0.03917004,0.125,0.125,0.780821918,0.172413793,0.946771942,0.011046778,0.893218623,0.136210762,0.5,0.087452471,534500,0.532313844,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.179104478,0.03917004,0.125,0.125,0.638356164,0.077586207,0.946771942,0.011046778,0.893724696,0.043721973,0.666666667,0.087452471,510000,0.516427105,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.133333333,0.045074627,0.063360324,0.125,0.125,0.712328767,0.077586207,0.950787384,0.011301989,0.91548583,0.034753363,0.833333333,0.087452471,798000,0.538852264,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.1,0.193432836,0.037145749,0.125,0.125,0.945205479,0.087931034,0.946771942,0.011046778,0.962550607,0.031390135,0,0.087452471,505000,0.526315789,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1,0.193432836,0.040182186,0.125,0.125,0.901369863,0.118965517,0.946771942,0.011046778,0.936234818,0.057735426,0.666666667,0.087452471,440000,0.524802767,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.047469636,0.125,0.125,0.849315068,0.184482759,0.956565762,0.009947881,0.90840081,0.075112108,0.833333333,0.087452471,360000,0.523613963,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.1,0.007164179,0.035425101,0.125,0.125,0.210958904,0.005172414,0.948783879,0.013541642,0.8451417,0.010089686,1,0.087452471,356000,0.538311899,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.040182186,0.125,0.125,0.38630137,0.153448276,0.946771942,0.011046794,0.826923077,0.066704036,0.833333333,0.087452471,540000,0.527936885,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.03917004,0.125,0.125,0.42739726,0.14137931,0.946771942,0.011046794,0.843117409,0.05661435,0.333333333,0.087452471,523000,0.530692748,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.055566802,0.125,0.125,0.389041096,0.246551724,0.955671661,0.012074413,0.795546559,0.101457399,1,0.087452471,227000,0.537285205,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03917004,0.125,0.125,0.77260274,0.05862069,0.946771942,0.011046778,0.893218623,0.073430493,0.5,0.087452471,534500,0.532313844,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.040182186,0.125,0.125,0.619178082,0.015517241,0.946771942,0.011046794,0.914473684,0.016816143,0.5,0.087452471,540000,0.526964228,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03917004,0.125,0.125,0.638356164,0.003448276,0.946771942,0.011046794,0.91548583,0.019618834,0.833333333,0.087452471,510000,0.516427105,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.040182186,0.125,0.125,0.676712329,0.005172414,0.946771942,0.011046794,0.92611336,0.018497758,0.833333333,0.087452471,550000,0.546795634,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.040182186,0.125,0.125,0.879452055,0.132758621,0.946770004,0.011047029,0.928137652,0.055493274,0.333333333,0.087452471,499000,0.515994812,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.040080972,0.125,0.125,0.997260274,0.193103448,0.946734972,0.011036059,0.928643725,0.078475336,0.5,0.087452471,529000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.040182186,0.125,0.125,0.901369863,0.118965517,0.946771942,0.011046778,0.936234818,0.05044843,0.666666667,0.087452471,440000,0.524802767,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.040080972,0.125,0.125,0.923287671,0.105172414,0.946771942,0.011046778,0.938765182,0.052130045,0.333333333,0.087452471,498000,0.536798876,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.039271255,0.125,0.125,0.868493151,0.070689655,0.946772597,0.01104635,0.939271255,0.040358744,0.5,0.087452471,482000,0.51945315,0,0,0,1,0,0,0
